zip_code,crime_type,family_violence,occ_date,time_occ,latitude,longitude
78722,STALKING,1,1,1,1,1
78722,SUSPICIOUS PERSON,22,22,22,22,22
78722,TAMPERING WITH GOV RECORD,2,2,2,2,2
78722,TERRORISTIC THREAT,10,10,10,10,10
78722,TERRORISTIC THREAT-FAM/DAT VIO,3,3,3,3,3
78722,THEFT,113,113,113,113,113
78722,THEFT BY FALSE PRETEXT/BUNCO,1,1,1,1,1
78722,THEFT BY SHOPLIFTING,12,12,12,12,12
78722,THEFT CATALYTIC CONVERTER,34,34,34,34,34
78722,THEFT FROM AUTO,4,4,4,4,4
78722,THEFT FROM BUILDING,3,3,3,3,3
78722,THEFT FROM PERSON,3,3,3,3,3
78722,THEFT OF AUTO PARTS,4,4,4,4,4
78722,THEFT OF BICYCLE,47,47,47,47,47
78722,THEFT OF LICENSE PLATE,10,10,10,10,10
78722,THEFT OF SERVICE,4,4,4,4,4
78722,THEFT OF TRAILER,7,7,7,7,7
78722,THEFT-NO SUSPECT/FOLLOWUP,1,1,1,1,1
78722,UCW LICENSE PREMISE,1,1,1,1,1
78722,UNLAWFUL CARRYING WEAPON,8,8,8,8,8
78722,VIOL CITY ORDINANCE - WRECKER,1,1,1,1,1
78722,VIOL OF BOND CONDITIONS,1,1,1,1,1
78722,VIOL OF EMERG PROTECTIVE ORDER,2,2,2,2,2
78722,VIOL OF PROTECTIVE ORDER,4,4,4,4,4
78722,VIOL STATE LAW - OTHER,1,1,1,1,1
78722,WARRANT ARREST NON TRAFFIC,2,2,2,2,2
78723,ABUSE OF 911,1,1,1,1,1
78723,AGG ASLT ENHANC STRANGL/SUFFOC,7,7,7,7,7
78723,AGG ASLT STRANGLE/SUFFOCATE,70,70,70,70,70
78723,AGG ASLT W/MOTOR VEH FAM/DAT V,4,4,4,4,4
78723,AGG ASSAULT,148,148,148,148,148
78723,AGG ASSAULT FAM/DATE VIOLENCE,68,68,68,68,68
78723,AGG ASSAULT ON PEACE OFFICER,1,1,1,1,1
78723,AGG ASSAULT ON PUBLIC SERVANT,1,1,1,1,1
78723,AGG ASSAULT WITH MOTOR VEH,8,8,8,8,8
78723,AGG PROMOTION OF PROSTITUTION,1,1,1,1,1
78723,AGG ROBBERY BY ASSAULT,1,1,1,1,1
78723,AGG ROBBERY/DEADLY WEAPON,116,116,116,116,116
78723,APPLIC TO REVOKE PROBATION,1,1,1,1,1
78723,ARSON,7,7,7,7,7
78723,ASSAULT BY CONTACT,143,143,143,143,143
78723,ASSAULT BY CONTACT FAM/DATING,79,79,79,79,79
78723,ASSAULT BY THREAT,174,174,174,174,174
78723,ASSAULT BY THREAT FAM/DATING,25,25,25,25,25
78723,ASSAULT OF A PREGNANT WOMAN,4,4,4,4,4
78723,ASSAULT OF PREGNANT WM-FAM/DAT,10,10,10,10,10
78723,ASSAULT ON PEACE OFFICER,5,5,5,5,5
78723,ASSAULT ON PUBLIC SERVANT,7,7,7,7,7
78723,ASSAULT W/INJURY-FAM/DATE VIOL,372,372,372,372,372
78723,ASSAULT WITH INJURY,282,282,282,282,282
78723,AUTO THEFT,408,408,408,408,408
78723,BOMB THREAT,2,2,2,2,2
78723,BREACH OF COMPUTER SECURITY,9,9,9,9,9
78723,BURG OF RES - FAM/DATING ASLT,4,4,4,4,4
78723,BURGLARY NON RESIDENCE,187,187,187,187,187
78723,BURGLARY OF COIN-OP MACHINE,11,11,11,11,11
78723,BURGLARY OF RESIDENCE,246,246,246,246,246
78723,BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,60,60,60,60,60
78723,BURGLARY OF VEH-NO SUSPECT/FU,117,117,117,117,117
78723,BURGLARY OF VEHICLE,561,561,561,561,561
78723,CAPITAL MURDER,1,1,1,1,1
78723,CHILD CUSTODY INTERFERE,94,94,94,94,94
78723,CHILD ENDANGERMENT- ABANDONMEN,5,5,5,5,5
78723,CIVIL DISTURBANCE/DEMO,2,2,2,2,2
78723,COUNTERFEITING,5,5,5,5,5
78723,CRASH/FAIL STOP AND RENDER AID,43,43,43,43,43
78723,CRASH/INTOX MANSLAUGHTER,1,1,1,1,1
78723,CRASH/INTOXICATION ASSAULT,1,1,1,1,1
78723,CRED CARD ABUSE - OTHER,69,69,69,69,69
78723,CRED CARD ABUSE BY FORGERY,3,3,3,3,3
78723,CRIMES AGAINST ELDERLY,1,1,1,1,1
78723,CRIMINAL MISCHIEF,565,565,565,565,565
78723,CRIMINAL MISCHIEF BY ARSON,4,4,4,4,4
78723,CRIMINAL MISCHIEF-NO SUSPECT,35,35,35,35,35
78723,CRIMINAL SOLICITATION OF MINOR,1,1,1,1,1
78723,CRIMINAL TRESPASS,188,188,188,188,188
78723,CRIMINAL TRESPASS/HOTEL,8,8,8,8,8
78723,CRIMINAL TRESPASS/IN VEHICLE,3,3,3,3,3
78723,CRIMINAL TRESPASS/TRANSIENT,41,41,41,41,41
78723,CRUELTY TO ANIMALS,16,16,16,16,16
78723,CUSTODY ARREST TRAFFIC WARR,10,10,10,10,10
78723,DAMAGE CITY PROP,8,8,8,8,8
78723,DAMAGE CITY VEHICLE,6,6,6,6,6
78723,DATING DISTURBANCE,75,75,75,75,75
78723,DEADLY CONDUCT,43,43,43,43,43
78723,DEADLY CONDUCT FAM/DATE VIOL,2,2,2,2,2
78723,DEBIT CARD ABUSE,80,80,80,80,80
78723,DEL CONTROLLED SUB/NARCOTIC,6,6,6,6,6
78723,DEL CONTROLLED SUB/OTHER,1,1,1,1,1
78723,DISTURBANCE - OTHER,242,242,242,242,242
78723,DOC ABUSIVE LANGUAGE,2,2,2,2,2
78723,DOC DISCHARGE GUN - PUB PLACE,31,31,31,31,31
78723,DOC DISCHARGE GUN - PUB ROAD,9,9,9,9,9
78723,DOC DISPLAY GUN/DEADLY PUB PLC,11,11,11,11,11
78723,DOC EXPOSURE,8,8,8,8,8
78723,DOC FIGHTING,14,14,14,14,14
78723,DOC OFFENSIVE GESTURE,1,1,1,1,1
78723,DOC UNREASONABLE NOISE,4,4,4,4,4
78723,DOC WINDOW PEEPING-RESIDENCE,1,1,1,1,1
78723,DRIVING WHILE INTOX / FELONY,20,20,20,20,20
78723,DUI - AGE 16 AND UNDER,1,1,1,1,1
78723,DWI,130,130,130,130,130
78723,DWI  .15 BAC OR ABOVE,24,24,24,24,24
78723,DWI - CHILD PASSENGER,2,2,2,2,2
78723,DWI - DRUG RECOGNITION EXPERT,3,3,3,3,3
78723,DWI 2ND,21,21,21,21,21
78723,EVADING / FOOT,25,25,25,25,25
78723,EVADING / VEHICLE PURSUIT,12,12,12,12,12
78723,EVADING VEHICLE,28,28,28,28,28
78723,EXPLOITATION OF CHILD/ELDERLY,2,2,2,2,2
78723,EXPLOSIVE ORDNANCE DISPOSAL,2,2,2,2,2
78723,FAILURE TO IDENTIFY,21,21,21,21,21
78723,FALSE ALARM OR REPORT,10,10,10,10,10
78723,FALSE REPORT TO PEACE OFFICER,4,4,4,4,4
78723,FALSE STATEMENT -OBTAIN CREDIT,3,3,3,3,3
78723,FAMILY DISTURBANCE,1189,1189,1189,1189,1189
78723,FAMILY DISTURBANCE/PARENTAL,49,49,49,49,49
78723,FEDERAL VIOL/OTHER,1,1,1,1,1
78723,FELONY ENHANCEMENT/ASSLT W/INJ,32,32,32,32,32
78723,FORGERY - OTHER,4,4,4,4,4
78723,FORGERY AND PASSING,38,38,38,38,38
78723,FORGERY BY ALTERATION,3,3,3,3,3
78723,FORGERY BY MAKING,7,7,7,7,7
78723,FORGERY- CERTIFICATE OF TITLE,1,1,1,1,1
78723,FRAUD - OTHER,110,110,110,110,110
78723,FRAUD DESTRUCTION OF A WRITING,2,2,2,2,2
78723,FRAUD-CARD SKIMMER,4,4,4,4,4
78723,GRAFFITI,16,16,16,16,16
78723,HARASSMENT,294,294,294,294,294
78723,HARASSMENT OF A PUBLIC SERVANT,3,3,3,3,3
78723,HARBORING RUNAWAY CHILD,2,2,2,2,2
78723,IDENTITY THEFT,151,151,151,151,151
78723,IDENTITY THEFT-TAX RETURNS,1,1,1,1,1
78723,INDECENT ASSAULT,13,13,13,13,13
78723,INDECENT EXPOSURE,22,22,22,22,22
78723,INHALANT ABUSE,1,1,1,1,1
78723,INJ TO ELDERLY   FAM/DATE VIOL,13,13,13,13,13
78723,INJ/CHILD FV (NO CARE/CUSTODY),1,1,1,1,1
78723,INJURY DISABLED INDIVIDUAL,3,3,3,3,3
78723,INJURY TO CHILD,21,21,21,21,21
78723,INJURY TO CHILD (CARE/CUSTODY),2,2,2,2,2
78723,INJURY TO ELDERLY PERSON,12,12,12,12,12
78723,INJURY TO ELDERLY PERSON - SBI,3,3,3,3,3
78723,INTER EMERG PHONECALL FAM/DATE,2,2,2,2,2
78723,INTERFERING W/EMERG PHONE CALL,3,3,3,3,3
78723,ISSUANCE OF BAD CHECK,1,1,1,1,1
78723,JUSTIFIED HOMICIDE,2,2,2,2,2
78723,KIDNAPPING,1,1,1,1,1
78723,LIQUOR LAW VIOLATION/OTHER,6,6,6,6,6
78723,LITTERING,1,1,1,1,1
78723,MAIL THEFT,94,94,94,94,94
78723,MISAPPLY FIDUCIARY PROP,2,2,2,2,2
78723,MURDER,7,7,7,7,7
78723,NUISANCE ABATEMENT,1,1,1,1,1
78723,OBSCENE DISPLAY - DISTRIBUTION,1,1,1,1,1
78723,OBTAIN DANG DRUG BY FRAUD,1,1,1,1,1
78723,ONLINE IMPERSONATION,5,5,5,5,5
78723,ONLINE SOLICITATION OF A MINOR,4,4,4,4,4
78723,PAROLE VIOL,1,1,1,1,1
78723,POSS CONTROLLED SUB/NARCOTIC,160,160,160,160,160
78723,POSS CONTROLLED SUB/OTHER,11,11,11,11,11
78723,POSS CONTROLLED SUB/SYN NARC,2,2,2,2,2
78723,POSS DANG DRUG,5,5,5,5,5
78723,POSS OF DRUG PARAPHERNALIA,71,71,71,71,71
78723,POSS OF FIREARM BY FELON,28,28,28,28,28
78723,POSS OF PROHIBITED WEAPON,1,1,1,1,1
78723,POSS SYNTHETIC MARIJUANA,1,1,1,1,1
78723,POSS/PROMO CHILD PORNOGRAPHY,4,4,4,4,4
78723,POSSESSION OF MARIJUANA,69,69,69,69,69
78723,PROBATION VIOL,2,2,2,2,2
78723,PROSTITUTION,2,2,2,2,2
78723,PROTECTIVE ORDER,12,12,12,12,12
78723,PUBLIC INTOX-SOBERING CENTER,15,15,15,15,15
78723,PUBLIC INTOXICATION,64,64,64,64,64
78723,PURCHASING PROSTITUTION,2,2,2,2,2
78723,RECKLESS DAMAGE,16,16,16,16,16
78723,RENTAL CAR/FAIL TO RETURN,1,1,1,1,1
78723,REPEAT RUNAWAY,9,9,9,9,9
78723,RESISTING ARREST OR SEARCH,12,12,12,12,12
78723,RETALIATION,4,4,4,4,4
78723,ROBBERY BY ASSAULT,50,50,50,50,50
78723,ROBBERY BY THREAT,17,17,17,17,17
78723,RUNAWAY CHILD,197,197,197,197,197
78723,SECURING EXEC-DOC BY DECEPTION,1,1,1,1,1
78723,SEXTING/TRANSMIT SEXUAL PHOTOS,3,3,3,3,3
78723,SEXUAL COERCION,1,1,1,1,1
78723,STALKING,12,12,12,12,12
78723,SUSPICIOUS PERSON,70,70,70,70,70
78723,TAKE WEAPON FRM POLICE OFFICER,1,1,1,1,1
78723,TAMPERING WITH EVIDENCE,1,1,1,1,1
78723,TERRORISTIC THREAT,115,115,115,115,115
78723,TERRORISTIC THREAT-FAM/DAT VIO,38,38,38,38,38
78723,TERRORISTIC THREAT-MASS CASLTY,3,3,3,3,3
78723,THEFT,769,769,769,769,769
78723,THEFT BY CHECK,1,1,1,1,1
78723,THEFT BY EMBEZZLEMENT,1,1,1,1,1
78723,THEFT BY EXTORTION,1,1,1,1,1
78723,THEFT BY SHOPLIFTING,438,438,438,438,438
78723,THEFT CATALYTIC CONVERTER,149,149,149,149,149
78723,THEFT FROM AUTO,48,48,48,48,48
78723,THEFT FROM BUILDING,19,19,19,19,19
78723,THEFT FROM PERSON,25,25,25,25,25
78723,THEFT OF AUTO PARTS,31,31,31,31,31
78723,THEFT OF BICYCLE,117,117,117,117,117
78723,THEFT OF HEAVY EQUIPMENT,2,2,2,2,2
78723,THEFT OF LICENSE PLATE,100,100,100,100,100
78723,THEFT OF METAL,6,6,6,6,6
78723,THEFT OF SERVICE,74,74,74,74,74
78723,THEFT OF TRAILER,23,23,23,23,23
78723,THEFT- APPROPRIATE STOLEN PROP,1,1,1,1,1
78723,THEFT-NO SUSPECT/FOLLOWUP,30,30,30,30,30
78723,TRADEMARK COUNTERFEITING,1,1,1,1,1
78723,UCW LICENSE PREMISE,1,1,1,1,1
78723,UNLAWFUL CARRYING WEAPON,39,39,39,39,39
78723,UNLAWFUL RESTRAINT,4,4,4,4,4
78723,UNLAWFUL RESTRAINT FAM/DAT VIO,2,2,2,2,2
78723,URINATING IN PUBLIC PLACE,1,1,1,1,1
78723,VIOL CITY ORDINANCE - DOG,3,3,3,3,3
78723,VIOL CITY ORDINANCE - OTHER,3,3,3,3,3
78723,VIOL CITY ORDINANCE - WRECKER,5,5,5,5,5
78723,VIOL OF AGGRESSIVE CONFRONT,1,1,1,1,1
78723,VIOL OF BOND CONDITIONS,2,2,2,2,2
78723,VIOL OF CAMPING ORDINANCE,1,1,1,1,1
78723,VIOL OF EMERG PROTECTIVE ORDER,17,17,17,17,17
78723,VIOL OF PARK CURFEW,1,1,1,1,1
78723,VIOL OF PROTECTIVE ORDER,36,36,36,36,36
78723,VIOL STATE LAW - OTHER,6,6,6,6,6
78723,VIOL TEMP EX PARTE  ORDER,2,2,2,2,2
78723,VOCO - ALCOHOL  CONSUMPTION,1,1,1,1,1
78723,VOYEURISM-PEEPING TOM,1,1,1,1,1
78723,WARRANT ARREST NON TRAFFIC,18,18,18,18,18
78723,WEAPON VIOL - OTHER,1,1,1,1,1
78724,ABUSE OF 911,1,1,1,1,1
78724,AGG ASLT ENHANC STRANGL/SUFFOC,2,2,2,2,2
78724,AGG ASLT STRANGLE/SUFFOCATE,27,27,27,27,27
78724,AGG ASLT W/MOTOR VEH FAM/DAT V,1,1,1,1,1
78724,AGG ASSAULT,58,58,58,58,58
78724,AGG ASSAULT FAM/DATE VIOLENCE,29,29,29,29,29
78724,AGG ROBBERY/DEADLY WEAPON,25,25,25,25,25
78724,ARSON,10,10,10,10,10
78724,ASSAULT BY CONTACT,50,50,50,50,50
78724,ASSAULT BY CONTACT FAM/DATING,41,41,41,41,41
78724,ASSAULT BY THREAT,64,64,64,64,64
78724,ASSAULT BY THREAT FAM/DATING,8,8,8,8,8
78724,ASSAULT OF A PREGNANT WOMAN,2,2,2,2,2
78724,ASSAULT OF PREGNANT WM-FAM/DAT,1,1,1,1,1
78724,ASSAULT ON PEACE OFFICER,5,5,5,5,5
78724,ASSAULT W/INJURY-FAM/DATE VIOL,142,142,142,142,142
78724,ASSAULT WITH INJURY,87,87,87,87,87
78724,ATT AUTO THEFT,1,1,1,1,1
78724,AUTO THEFT,111,111,111,111,111
78724,BREACH OF COMPUTER SECURITY,2,2,2,2,2
78724,BURG OF RES - FAM/DATING ASLT,5,5,5,5,5
78724,BURGLARY NON RESIDENCE,33,33,33,33,33
78724,BURGLARY OF RESIDENCE,60,60,60,60,60
78724,BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,13,13,13,13,13
78724,BURGLARY OF VEH-NO SUSPECT/FU,33,33,33,33,33
78724,BURGLARY OF VEHICLE,138,138,138,138,138
78724,CHILD CUSTODY INTERFERE,44,44,44,44,44
78724,CHILD ENDANGERMENT- ABANDONMEN,3,3,3,3,3
78724,CIVIL DISTURBANCE/DEMO,1,1,1,1,1
78724,CRASH/FAIL STOP AND RENDER AID,30,30,30,30,30
78724,CRASH/INTOX MANSLAUGHTER,2,2,2,2,2
78724,CRASH/INTOXICATION ASSAULT,1,1,1,1,1
78724,CRED CARD ABUSE - OTHER,17,17,17,17,17
78724,CRIMINAL MISCHIEF,177,177,177,177,177
78724,CRIMINAL MISCHIEF-NO SUSPECT,10,10,10,10,10
78724,CRIMINAL TRESPASS,50,50,50,50,50
78724,CRIMINAL TRESPASS/IN VEHICLE,1,1,1,1,1
78724,CRIMINAL TRESPASS/TRANSIENT,5,5,5,5,5
78724,CRUELTY TO ANIMALS,9,9,9,9,9
78724,CUSTODY ARREST TRAFFIC WARR,2,2,2,2,2
78724,DAMAGE CITY PROP,3,3,3,3,3
78724,DAMAGE CITY VEHICLE,5,5,5,5,5
78724,DATING DISTURBANCE,28,28,28,28,28
78724,DEADLY CONDUCT,26,26,26,26,26
78724,DEBIT CARD ABUSE,19,19,19,19,19
78724,DEL CONTROLLED SUB/NARCOTIC,1,1,1,1,1
78724,DISPOSAL OF SOLID WASTE,1,1,1,1,1
78724,DISTURBANCE - OTHER,98,98,98,98,98
78724,DOC DISCHARGE GUN - PUB PLACE,12,12,12,12,12
78724,DOC DISCHARGE GUN - PUB ROAD,9,9,9,9,9
78724,DOC DISPLAY GUN/DEADLY PUB PLC,4,4,4,4,4
78724,DOC FIGHTING,8,8,8,8,8
78724,DOC UNREASONABLE NOISE,2,2,2,2,2
78724,DOC WINDOW PEEPING-RESIDENCE,1,1,1,1,1
78724,DRIVING WHILE INTOX / FELONY,10,10,10,10,10
78724,DUI - AGE 17 TO 20,1,1,1,1,1
78724,DUMPING REFUSE NEAR HIGHWAY,4,4,4,4,4
78724,DWI,48,48,48,48,48
78724,DWI  .15 BAC OR ABOVE,9,9,9,9,9
78724,DWI - CHILD PASSENGER,2,2,2,2,2
78724,DWI 2ND,9,9,9,9,9
78724,EVADING / FOOT,7,7,7,7,7
78724,EVADING / VEHICLE PURSUIT,8,8,8,8,8
78724,EVADING VEHICLE,13,13,13,13,13
78724,EXPLOITATION OF CHILD/ELDERLY,1,1,1,1,1
78724,FAILURE TO IDENTIFY,3,3,3,3,3
78724,FALSE ALARM OR REPORT,2,2,2,2,2
78724,FALSE REPORT TO PEACE OFFICER,4,4,4,4,4
78724,FALSE STATEMENT -OBTAIN CREDIT,1,1,1,1,1
78724,FAMILY DISTURBANCE,419,419,419,419,419
78724,FAMILY DISTURBANCE/PARENTAL,46,46,46,46,46
78724,FELONY ENHANCEMENT/ASSLT W/INJ,18,18,18,18,18
78724,FORGERY - OTHER,2,2,2,2,2
78724,FORGERY AND PASSING,5,5,5,5,5
78724,FORGERY BY ALTERATION,1,1,1,1,1
78724,FORGERY BY MAKING,2,2,2,2,2
78724,FORGERY OF IDENTIFICATION,2,2,2,2,2
78724,FRAUD - OTHER,30,30,30,30,30
78724,GRAFFITI,5,5,5,5,5
78724,HARASSMENT,85,85,85,85,85
78724,IDENTITY THEFT,50,50,50,50,50
78724,IMPERSONATING PUBLIC SERVANT,3,3,3,3,3
78724,INDECENT EXPOSURE,1,1,1,1,1
78724,INJ TO DISABLED  FAM/DATE VIOL,1,1,1,1,1
78724,INJ TO ELDERLY   FAM/DATE VIOL,4,4,4,4,4
78724,INJ/CHILD FV (NO CARE/CUSTODY),2,2,2,2,2
78724,INJURY DISABLED INDIVIDUAL,3,3,3,3,3
78724,INJURY TO CHILD,1,1,1,1,1
78724,INJURY TO ELDERLY PERSON,4,4,4,4,4
78724,INTERFERENCE PUBLIC DUTIES,1,1,1,1,1
78724,INTERFERING W/EMERG PHONE CALL,1,1,1,1,1
78724,KIDNAPPING,1,1,1,1,1
78724,LIQUOR LAW VIOLATION/OTHER,2,2,2,2,2
78724,LITTERING,1,1,1,1,1
78724,MAIL THEFT,20,20,20,20,20
78724,MURDER,4,4,4,4,4
78724,NUISANCE ABATEMENT,3,3,3,3,3
78724,ONLINE IMPERSONATION,6,6,6,6,6
78724,ONLINE SOLICITATION OF A MINOR,1,1,1,1,1
78724,POSS CONTROLLED SUB/NARCOTIC,49,49,49,49,49
78724,POSS CONTROLLED SUB/OTHER,4,4,4,4,4
78724,POSS CONTROLLED SUB/SYN NARC,2,2,2,2,2
78724,POSS OF DRUG PARAPHERNALIA,14,14,14,14,14
78724,POSS OF FIREARM BY FELON,9,9,9,9,9
78724,POSS SYNTHETIC MARIJUANA,1,1,1,1,1
78724,POSSESSION OF MARIJUANA,45,45,45,45,45
78724,PROBATION VIOL,1,1,1,1,1
78724,PROTECTIVE ORDER,12,12,12,12,12
78724,PUBLIC INTOX-SOBERING CENTER,2,2,2,2,2
78724,PUBLIC INTOXICATION,12,12,12,12,12
78724,PURCHASING PROSTITUTION,1,1,1,1,1
78724,RECKLESS DAMAGE,5,5,5,5,5
78724,REPEAT RUNAWAY,2,2,2,2,2
78724,RESISTING ARREST OR SEARCH,5,5,5,5,5
78724,RETALIATION,1,1,1,1,1
78724,ROBBERY BY ASSAULT,17,17,17,17,17
78724,ROBBERY BY THREAT,2,2,2,2,2
78724,RUNAWAY CHILD,65,65,65,65,65
78724,SEXTING/TRANSMIT SEXUAL PHOTOS,3,3,3,3,3
78724,STALKING,3,3,3,3,3
78724,SUSPICIOUS PERSON,22,22,22,22,22
78724,TAMPERING WITH EVIDENCE,2,2,2,2,2
78724,TAMPERING WITH GOV RECORD,4,4,4,4,4
78724,TERRORISTIC THREAT,25,25,25,25,25
78724,TERRORISTIC THREAT-FAM/DAT VIO,18,18,18,18,18
78724,THEFT,189,189,189,189,189
78724,THEFT BY EXTORTION,1,1,1,1,1
78724,THEFT BY FALSE PRETEXT/BUNCO,1,1,1,1,1
78724,THEFT BY SHOPLIFTING,11,11,11,11,11
78724,THEFT CATALYTIC CONVERTER,23,23,23,23,23
78724,THEFT FROM AUTO,12,12,12,12,12
78724,THEFT FROM BUILDING,5,5,5,5,5
78724,THEFT FROM PERSON,9,9,9,9,9
78724,THEFT OF AUTO PARTS,6,6,6,6,6
78724,THEFT OF BICYCLE,7,7,7,7,7
78724,THEFT OF HEAVY EQUIPMENT,5,5,5,5,5
78724,THEFT OF LICENSE PLATE,20,20,20,20,20
78724,THEFT OF METAL,3,3,3,3,3
78724,THEFT OF SERVICE,5,5,5,5,5
78724,THEFT OF TRAILER,9,9,9,9,9
78724,THEFT-NO SUSPECT/FOLLOWUP,5,5,5,5,5
78724,UNLAWFUL CARRYING WEAPON,20,20,20,20,20
78724,UNLAWFUL RESTRAINT,2,2,2,2,2
78724,UNLAWFUL RESTRAINT FAM/DAT VIO,1,1,1,1,1
78724,URINATING IN PUBLIC PLACE,1,1,1,1,1
78724,VIOL CITY ORDINANCE - OTHER,7,7,7,7,7
78724,VIOL CITY ORDINANCE - WRECKER,4,4,4,4,4
78724,VIOL OF EMERG PROTECTIVE ORDER,9,9,9,9,9
78724,VIOL OF PROTECTIVE ORDER,14,14,14,14,14
78724,VIOL STATE LAW - OTHER,6,6,6,6,6
78724,VOYEURISM-PEEPING TOM,1,1,1,1,1
78724,WARRANT ARREST NON TRAFFIC,3,3,3,3,3
78725,AGG ASLT ENHANC STRANGL/SUFFOC,1,1,1,1,1
78725,AGG ASLT STRANGLE/SUFFOCATE,2,2,2,2,2
78725,AGG ASSAULT,7,7,7,7,7
78725,AGG ASSAULT FAM/DATE VIOLENCE,3,3,3,3,3
78725,AGG ASSAULT ON PEACE OFFICER,1,1,1,1,1
78725,AGG ASSAULT WITH MOTOR VEH,1,1,1,1,1
78725,AGG ROBBERY/DEADLY WEAPON,2,2,2,2,2
78725,ASSAULT BY CONTACT,6,6,6,6,6
78725,ASSAULT BY CONTACT FAM/DATING,4,4,4,4,4
78725,ASSAULT BY THREAT,9,9,9,9,9
78725,ASSAULT BY THREAT FAM/DATING,2,2,2,2,2
78725,ASSAULT W/INJURY-FAM/DATE VIOL,12,12,12,12,12
78725,ASSAULT WITH INJURY,6,6,6,6,6
78725,AUTO THEFT,5,5,5,5,5
78725,BURGLARY NON RESIDENCE,6,6,6,6,6
78725,BURGLARY OF COIN-OP MACHINE,1,1,1,1,1
78725,BURGLARY OF RESIDENCE,7,7,7,7,7
78725,BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,3,3,3,3,3
78725,BURGLARY OF VEH-NO SUSPECT/FU,1,1,1,1,1
78725,BURGLARY OF VEHICLE,20,20,20,20,20
78725,CHILD CUSTODY INTERFERE,5,5,5,5,5
78725,CHILD ENDANGERMENT- ABANDONMEN,2,2,2,2,2
78725,CRASH/FAIL STOP AND RENDER AID,4,4,4,4,4
78725,CRED CARD ABUSE - OTHER,1,1,1,1,1
78725,CRIMINAL MISCHIEF,18,18,18,18,18
78725,CRIMINAL MISCHIEF-NO SUSPECT,2,2,2,2,2
78725,CRIMINAL TRESPASS,3,3,3,3,3
78725,CRUELTY TO ANIMALS,1,1,1,1,1
78725,CUSTODY ARREST TRAFFIC WARR,1,1,1,1,1
78725,DAMAGE CITY PROP,2,2,2,2,2
78725,DAMAGE CITY VEHICLE,1,1,1,1,1
78725,DATING DISTURBANCE,2,2,2,2,2
78725,DEBIT CARD ABUSE,4,4,4,4,4
78725,DISTURBANCE - OTHER,12,12,12,12,12
78725,DOC DISCHARGE GUN - PUB ROAD,1,1,1,1,1
78725,DRIVING WHILE INTOX / FELONY,3,3,3,3,3
78725,DWI,8,8,8,8,8
78725,DWI  .15 BAC OR ABOVE,2,2,2,2,2
78725,DWI 2ND,1,1,1,1,1
78725,EVADING VEHICLE,4,4,4,4,4
78725,FAMILY DISTURBANCE,34,34,34,34,34
78725,FAMILY DISTURBANCE/PARENTAL,1,1,1,1,1
78725,FELONY ENHANCEMENT/ASSLT W/INJ,1,1,1,1,1
78725,FORGERY AND PASSING,1,1,1,1,1
78725,FRAUD - OTHER,4,4,4,4,4
78725,HARASSMENT,8,8,8,8,8
78725,IDENTITY THEFT,12,12,12,12,12
78725,INDECENT EXPOSURE,1,1,1,1,1
78725,INJURY DISABLED INDIVIDUAL,1,1,1,1,1
78725,MAIL THEFT,2,2,2,2,2
78725,MURDER,1,1,1,1,1
78725,POSS CONTROLLED SUB/NARCOTIC,6,6,6,6,6
78725,POSS OF DRUG PARAPHERNALIA,1,1,1,1,1
78725,POSS OF FIREARM BY FELON,2,2,2,2,2
78725,POSS OF PROHIBITED WEAPON,1,1,1,1,1
78725,POSSESSION OF MARIJUANA,4,4,4,4,4
78725,PROTECTIVE ORDER,1,1,1,1,1
78725,PUBLIC INTOXICATION,2,2,2,2,2
78725,RESISTING ARREST OR SEARCH,1,1,1,1,1
78725,ROBBERY BY THREAT,1,1,1,1,1
78725,RUNAWAY CHILD,1,1,1,1,1
78725,SEXTING/TRANSMIT SEXUAL PHOTOS,1,1,1,1,1
78725,STALKING,1,1,1,1,1
78725,SUSPICIOUS PERSON,3,3,3,3,3
78725,TERRORISTIC THREAT,3,3,3,3,3
78725,TERRORISTIC THREAT-FAM/DAT VIO,2,2,2,2,2
78725,TERRORISTIC THREAT-MASS CASLTY,1,1,1,1,1
78725,THEFT,22,22,22,22,22
78725,THEFT CATALYTIC CONVERTER,5,5,5,5,5
78725,THEFT FROM BUILDING,2,2,2,2,2
78725,THEFT OF BICYCLE,2,2,2,2,2
78725,THEFT OF LICENSE PLATE,1,1,1,1,1
78725,THEFT OF SERVICE,2,2,2,2,2
78725,THEFT OF TRAILER,2,2,2,2,2
78725,THEFT-NO SUSPECT/FOLLOWUP,1,1,1,1,1
78725,UNLAWFUL CARRYING WEAPON,4,4,4,4,4
78725,VIOL CITY ORDINANCE - OTHER,1,1,1,1,1
78725,VIOL OF BOND CONDITIONS,8,8,8,8,8
78725,VIOL OF EMERG PROTECTIVE ORDER,2,2,2,2,2
78725,VIOL OF PROTECTIVE ORDER,6,6,6,6,6
78725,VIOL STATE LAW - OTHER,1,1,1,1,1
78725,WARRANT ARREST NON TRAFFIC,1,1,1,1,1
78726,AGG ASLT STRANGLE/SUFFOCATE,11,11,11,11,11
78726,AGG ASSAULT,9,9,9,9,9
78726,AGG ASSAULT FAM/DATE VIOLENCE,12,12,12,12,12
